id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175498747532521472,"Franchement à part Moundir , Clara Morgane et Linda  Hardy ... je connais personne. Et ça fait 2 saisons que ça dure. Faut changer et appeler ca DANSE AVEC LES INCONNUS #DALS #DALI @TF1",Sat Sep 21 19:55:15 +0000 2019,DoloEm,32611581,1,0
1175498691702079489,Je tire à #gauche pour la #FRA ! @TF1 #RWCTF1 🏉,Sat Sep 21 19:55:02 +0000 2019,Damien Land,33920719,0,0
1175498494053765120,"🏈 sur @tf1 : belle et rare interview de Patrice Collazo (par @sachanoko) notre consultant, entraîneur du rctoulonofficiel [LIEN]",Sat Sep 21 19:54:15 +0000 2019,Sylvaine Mignogna,402870037,3,0
1175498357025980418,Bravo @moundirofficiel et @katrinapatchett 😉👍 c’était magnifique ❤️ @DALS_TF1 @TF1 #DALS #TF1 #LesSortiesDeSarah [LIEN],Sat Sep 21 19:53:42 +0000 2019,Les Sorties de Sarah 🎭🎶🎹🎥,497025385,5,0
1175498313476521984,Par contre @TF1 commencez pas avec les pubs #DALS,Sat Sep 21 19:53:32 +0000 2019,IamPrabha_S,1024286682110210050,4,0
1175497689632583684,"#DALS bah voilà, @katrinapatchett  c'est jamais sa saison, la pauvre ... @TF1  faudrait un peu faire tourner les types de candidats avec vos danseuses !",Sat Sep 21 19:51:03 +0000 2019,Val Oroc,2188548361,0,0
1175496963464278018,#dals10 je le savais que @moundirofficiel allait nous surprendre c était super @TF1 🙏❤,Sat Sep 21 19:48:10 +0000 2019,Sandrine Meilleur Médium de France,3064952974,5,1
1175496919596093441,A chaque fois que Moundir fait des portés avec Katerina j'ai peur pour elle meskine #dals @tf1,Sat Sep 21 19:47:59 +0000 2019,Tassy,394020485,0,0
1175496258812829697,#dals10 trop belle la fille a @moundirofficiel @TF1,Sat Sep 21 19:45:22 +0000 2019,Sandrine Meilleur Médium de France,3064952974,0,0
1175494855360954368,A quoi ça sert de mettre des notes dès le premier prime ? #DALS @tf1,Sat Sep 21 19:39:47 +0000 2019,Killian,4084178285,1,0
