data,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Fri Sep 20 08:19:13 +0000 2019,0,1174961196186816512,,0,@stephgigi Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 07:52:29 +0000 2019,0,1174954468267315202,,0,@DaussinN Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 07:46:22 +0000 2019,0,1174952927422636033,,0,@VinasYoan C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 07:34:49 +0000 2019,0,1174950022787416065,,0,"@kadine01 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 07:13:29 +0000 2019,0,1174944654862667777,,0,"@gerardcurti1 Bravooo, vous venez de transformer un essai pour votre équipe favorite ! Vous faites désormais partie du tirage au sort pour ce match !  👏 [LIEN]",TF1,103821088
Fri Sep 20 07:06:32 +0000 2019,0,1174942905124806656,,0,@yvohh Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 06:43:15 +0000 2019,0,1174937047070412800,,0,"@davidcroiseau Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 06:30:46 +0000 2019,0,1174933905520001025,,0,"@aure7ien Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 06:29:52 +0000 2019,0,1174933677869977600,,0,"@Lagorath Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Fri Sep 20 06:26:55 +0000 2019,0,1174932934345670656,,0,"@BeddaBel Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Fri Sep 20 06:26:54 +0000 2019,1,1174932932156223489,,0,@gafisme Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 06:07:11 +0000 2019,0,1174927969443147777,,0,@EnjoyParadiz Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 05:21:58 +0000 2019,0,1174916591542136832,,0,@GillesT_42 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Fri Sep 20 05:08:55 +0000 2019,0,1174913306353532929,,0,"@conducteur1966 Bravooo, vous venez de transformer un essai pour votre équipe favorite ! Vous faites désormais partie du tirage au sort pour ce match !  👏 [LIEN]",TF1,103821088
Fri Sep 20 04:22:15 +0000 2019,0,1174901561840918529,,0,@s1700777 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 04:20:46 +0000 2019,0,1174901189458067463,,0,@s1700777 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Fri Sep 20 02:06:28 +0000 2019,0,1174867392100483073,,0,@katoune14 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Fri Sep 20 02:01:24 +0000 2019,1,1174866114154835970,,0,@katoune14 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 23:50:37 +0000 2019,0,1174833201560326146,,0,@CalvinBallet C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 20:42:30 +0000 2019,0,1174785862208557062,,0,"@TioLucky13 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 18:57:15 +0000 2019,0,1174759372737712128,,0,@Laetitia660 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 18:35:57 +0000 2019,0,1174754014514294786,,0,"@ElGrandeGuaje7 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 18:18:49 +0000 2019,0,1174749703893848065,,0,"@CharlotteFlorit Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 17:12:38 +0000 2019,0,1174733048560128000,,0,"@stephane_valdes Félicitations ! Votre tir est parfait, vous faites désormais partie du tirage au sort pour gagner le ballon officiel de la #RWC2019 signé ! 👏 [LIEN]",TF1,103821088
Thu Sep 19 16:51:55 +0000 2019,0,1174727832557240320,,0,@flemounier02 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 16:50:02 +0000 2019,0,1174727361415319552,,0,"@Lilianom64 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 16:39:39 +0000 2019,0,1174724745734045697,,0,"@nanoue6621 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 16:38:48 +0000 2019,0,1174724533024112642,,0,"@SofianeAlarcon Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 16:38:45 +0000 2019,0,1174724518688038922,,0,@nanoue6621 Magnifique ! Votre essai est transformé ! Vous voilà en lice pour gagner le ballon officiel de la #RWC2019 !   👏 [LIEN],TF1,103821088
Thu Sep 19 16:28:33 +0000 2019,0,1174721951794962432,,0,"@Floriangig Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 16:24:38 +0000 2019,0,1174720966506754048,,0,"@Floriangig Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 16:23:46 +0000 2019,0,1174720750143594499,,0,@Antoniottivinc1 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 16:18:17 +0000 2019,0,1174719371266207745,,0,@kiki_ofbreizh Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 16:15:49 +0000 2019,0,1174718749598978055,,0,"@Fauvedu85 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 16:15:15 +0000 2019,0,1174718606892044290,,0,@ptiteange85 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 16:10:08 +0000 2019,0,1174717317231644672,,0,"@Mohjuventuss Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 16:08:47 +0000 2019,1,1174716980106076160,,0,@ProActarus C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 16:07:31 +0000 2019,0,1174716659745132544,,0,@laquieze Magnifique ! Votre essai est transformé ! Vous voilà en lice pour gagner le ballon officiel de la #RWC2019 !   👏 [LIEN],TF1,103821088
Thu Sep 19 16:02:17 +0000 2019,8,1174715342519754757,,1,"@Tof_Beaugrand Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 15:53:41 +0000 2019,0,1174713177344548864,,0,@Arthurcolomb_ Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 15:49:16 +0000 2019,1,1174712068987113472,,0,@jefaisgracemat Magnifique ! Votre essai est transformé ! Vous voilà en lice pour gagner le ballon officiel de la #RWC2019 !   👏 [LIEN],TF1,103821088
Thu Sep 19 15:43:40 +0000 2019,0,1174710657331208193,,0,"@Tasvulheure1 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 15:40:18 +0000 2019,0,1174709810853552128,,0,"@herailhcadix Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 15:35:08 +0000 2019,2,1174708511181279233,,0,@Tetedanslecul2 Bel essai ! Vous avez parfaitement cadré ! Il faut désormais attendre le tirage au sort pour découvrir si vous remportez le ballon officiel de la #RWC2019 !  👏 [LIEN],TF1,103821088
Thu Sep 19 15:33:24 +0000 2019,0,1174708074692698112,,0,@Lamouralaplagee Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 15:28:29 +0000 2019,1,1174706836391497728,,0,"@Mauvaisehumeur3 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 15:24:11 +0000 2019,0,1174705756286914560,,0,"@jeje8501 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 15:23:37 +0000 2019,0,1174705611445100544,,0,@VrainP Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 15:22:14 +0000 2019,0,1174705263594692608,,0,"@VrainP Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 15:19:38 +0000 2019,0,1174704611363565568,,0,@deuf1811 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 15:17:11 +0000 2019,1,1174703994104664064,,0,"@OKLM_OK Bravooo, vous venez de transformer un essai pour votre équipe favorite ! Vous faites désormais partie du tirage au sort pour ce match !  👏 [LIEN]",TF1,103821088
Thu Sep 19 15:15:32 +0000 2019,0,1174703578226860033,,0,@optimiste59 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 15:15:14 +0000 2019,1,1174703500141486081,,0,"@magdeloncorinne Bien visé ! Votre tir rapporte des points à votre équipe favorite, vous êtes désormais qualifié pour le tirage au sort !  👏 [LIEN]",TF1,103821088
Thu Sep 19 15:14:38 +0000 2019,0,1174703352652996609,,0,@optimiste59 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 15:12:31 +0000 2019,0,1174702817086513153,,0,"@MeliMelojolie Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 15:10:29 +0000 2019,0,1174702307554017282,,0,@MeliMelojolie C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 15:07:59 +0000 2019,0,1174701679163432960,,0,"@pikachutchou Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 15:07:09 +0000 2019,0,1174701466814242818,,0,@pikachutchou C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 15:05:00 +0000 2019,0,1174700926684270593,,0,@PlageEtSoleil55 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 15:04:07 +0000 2019,0,1174700703224356864,,0,@PlageEtSoleil55 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 15:00:42 +0000 2019,0,1174699843987693569,,0,"@EngelsRedwane Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 14:59:09 +0000 2019,0,1174699453518946307,,0,"@EngelsRedwane Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 14:56:51 +0000 2019,0,1174698875694792705,,0,@LePetitJedii C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 14:55:59 +0000 2019,0,1174698657393905675,,0,@LePetitJedii Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 14:50:48 +0000 2019,0,1174697352772431872,,0,@Zarmando34 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 14:25:41 +0000 2019,0,1174691031998181378,,0,"@allezpaname Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 14:20:56 +0000 2019,0,1174689835480768514,,0,"@vrai1977 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 13:58:33 +0000 2019,0,1174684202610176002,,0,@VargasFabien Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 13:05:30 +0000 2019,0,1174670851662331904,,0,"@7hib4ult Félicitations ! Votre tir est parfait, vous faites désormais partie du tirage au sort pour gagner le ballon officiel de la #RWC2019 signé ! 👏 [LIEN]",TF1,103821088
Thu Sep 19 13:01:38 +0000 2019,0,1174669881960226817,,0,"@7hib4ult Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 12:34:44 +0000 2019,0,1174663112382963713,,0,@leroy_elodie_ Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 12:27:18 +0000 2019,0,1174661241417150465,,0,"@Lagenaise13 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 12:09:21 +0000 2019,0,1174656722838929409,,0,"@sabtwite Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 12:08:57 +0000 2019,0,1174656620921573376,,0,"@adeline3164 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 11:42:03 +0000 2019,0,1174649854389346304,,0,"@CosteDidierY Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 11:40:40 +0000 2019,1,1174649503263186944,,1,@candylou78 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 11:36:24 +0000 2019,0,1174648431501070336,,0,@CosteDidierY Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 11:25:31 +0000 2019,0,1174645691748093952,,0,@pesketaer Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 11:17:19 +0000 2019,0,1174643629668933632,,0,@SupRMotard Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 11:14:02 +0000 2019,0,1174642802384416768,,0,@SupRMotard Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 10:46:54 +0000 2019,0,1174635974674014208,,0,"@Petit7Sebastien Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 10:40:25 +0000 2019,0,1174634343664427008,,0,@bchristophe2 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 10:37:57 +0000 2019,0,1174633723482071040,,0,"@beautybabycam4 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 10:20:52 +0000 2019,0,1174629422680432645,,0,@annkat9 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 09:52:58 +0000 2019,0,1174622399066779648,,0,"@DaJdr15 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 09:50:49 +0000 2019,0,1174621858169274368,,0,"@DaJdr15 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 09:46:20 +0000 2019,0,1174620732254543877,,0,"@thomashorcas02 Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 09:40:30 +0000 2019,0,1174619262696206336,,0,@thomashorcas02 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 09:37:13 +0000 2019,0,1174618437273948161,,0,@damienseg C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 09:30:34 +0000 2019,1,1174616762274521089,,0,@GuiFve Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 09:28:33 +0000 2019,0,1174616255405469698,,0,@Kaiser_Franz57 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 09:25:29 +0000 2019,0,1174615486438526978,,0,@Kaiser_Franz57 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 09:09:39 +0000 2019,0,1174611499844820992,,0,@laura__drd Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 09:09:25 +0000 2019,1,1174611441510490112,,0,@jeom13 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 09:03:30 +0000 2019,0,1174609953589473281,,0,"@SportTimon Félicitations ! Votre tir est parfait, vous faites désormais partie du tirage au sort pour gagner le ballon officiel de la #RWC2019 signé ! 👏 [LIEN]",TF1,103821088
Thu Sep 19 09:00:30 +0000 2019,0,1174609195917807616,,0,"@SportTimon Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 09:00:06 +0000 2019,0,1174609097251000320,,0,@twarrestrial Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 08:59:20 +0000 2019,0,1174608903038001152,,0,"@dezphilippe Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 08:57:52 +0000 2019,0,1174608533456904194,,0,@An13043865 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 08:57:48 +0000 2019,0,1174608519397609472,,0,@steph_dubois C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:56:47 +0000 2019,0,1174608260445462528,,0,@dezphilippe C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:56:38 +0000 2019,0,1174608223980150785,,0,@3emeligne_rugby Bel essai ! Vous avez parfaitement cadré ! Il faut désormais attendre le tirage au sort pour découvrir si vous remportez le ballon officiel de la #RWC2019 !  👏 [LIEN],TF1,103821088
Thu Sep 19 08:55:12 +0000 2019,0,1174607865690165258,,0,@christophe_65 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:55:09 +0000 2019,0,1174607852696211456,,0,@BretelMax Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 08:54:46 +0000 2019,0,1174607754742378496,,0,@StephEveillard Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 08:53:12 +0000 2019,1,1174607359861121024,,0,@REMS_NADEUGE C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:52:45 +0000 2019,0,1174607246900236288,,0,@jeromederemaux Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 08:44:08 +0000 2019,0,1174605079153926144,,0,@angelo6752 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 08:40:42 +0000 2019,0,1174604215597117441,,0,"@Robin11Wh Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 08:37:58 +0000 2019,0,1174603525038530567,,0,@raslesac1 Mince… Votre tir passe à quelques centimètres ! N’hésitez pas à retenter votre chance ! 🏉 [LIEN],TF1,103821088
Thu Sep 19 08:36:09 +0000 2019,0,1174603067804835840,,0,@raslesac1 C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:33:02 +0000 2019,1,1174602286749949952,,0,@CouvelardP C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:31:52 +0000 2019,0,1174601993232560128,,0,@redox59 Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 08:30:23 +0000 2019,0,1174601619729768448,,0,"@MelvineOM Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 08:28:41 +0000 2019,0,1174601191201935360,,0,@Thomascldn C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:28:41 +0000 2019,0,1174601189700329472,,0,"@AlexLePistolero Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 08:14:21 +0000 2019,0,1174597581692907520,,0,"@Thomascldn Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 08:13:25 +0000 2019,0,1174597350037348352,,0,@SylvieThib Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 08:03:00 +0000 2019,0,1174594727116713984,,0,@zimmermann_jcm C’est raté ! 😞 Vous y étiez presque ! N’hésitez pas à rejouer ! [LIEN],TF1,103821088
Thu Sep 19 08:02:29 +0000 2019,0,1174594595063308289,,0,"@zimmermann_jcm Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 07:52:14 +0000 2019,0,1174592017831251969,,0,"@LauraGeffray Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 07:14:11 +0000 2019,0,1174582441501179905,,0,@tourtetcaru Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 07:12:14 +0000 2019,0,1174581953045192704,,0,"@GSwello Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 07:12:11 +0000 2019,0,1174581940709658624,,0,@tourtetcaru Presque… Essayez encore pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN],TF1,103821088
Thu Sep 19 07:10:20 +0000 2019,0,1174581474290491392,,0,"@Brin_Kevin Dommage, il aurait sûrement fallu tirer de l’autre côté ! N’hésitez pas à retenter votre chance ! 🤔 [LIEN]",TF1,103821088
Thu Sep 19 07:08:04 +0000 2019,0,1174580900803334145,,0,"@chris_tf1 Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
Thu Sep 19 06:56:51 +0000 2019,0,1174578080960122880,,0,"@alex7863alex Mince, votre tir passe juste à côté ! N’hésitez pas à retenter votre chance pour remporter le ballon officiel de la #RWC2019 signé ! [LIEN]",TF1,103821088
